Ashley Lab	US/CA/Stanford				
Date	heart		calories		steps
8/8/2016 16:46:55	111				
8/8/2016 16:46:56	112				
8/8/2016 16:46:59	112				
8/8/2016 16:47:02	112				
8/8/2016 16:47:03	111				
8/8/2016 16:47:06	111				
8/8/2016 16:47:07	110				
8/8/2016 16:47:08	109				
8/8/2016 16:47:09	107				
8/8/2016 16:47:10	106				
8/8/2016 16:47:11	105				
8/8/2016 16:47:12	104				
8/8/2016 16:47:14	105				
8/8/2016 16:47:17	105				
8/8/2016 16:47:19	106				
8/8/2016 16:47:22	106				
8/8/2016 16:47:23	106				
8/8/2016 16:47:25	107				
8/8/2016 16:47:26	106				
8/8/2016 16:47:29	106				
8/8/2016 16:47:30	105				
8/8/2016 16:47:32	104				
8/8/2016 16:47:34	103				
8/8/2016 16:47:36	105				
8/8/2016 16:47:37	106				
8/8/2016 16:47:39	108				
8/8/2016 16:47:40	109				
8/8/2016 16:47:42	110				
8/8/2016 16:47:45	110				
8/8/2016 16:47:48	109				
8/8/2016 16:47:49	108				
8/8/2016 16:47:50	107				
8/8/2016 16:47:51	107				
8/8/2016 16:47:52	106				
8/8/2016 16:47:53	105				
8/8/2016 16:47:56	104				
8/8/2016 16:47:59	104				
8/8/2016 16:48:00	103				
8/8/2016 16:48:01	104				
8/8/2016 16:48:04	105				
8/8/2016 16:48:05	106				
8/8/2016 16:48:06	107				
8/8/2016 16:48:08	108				
8/8/2016 16:48:09	109				
8/8/2016 16:48:10	110				
8/8/2016 16:48:12	111				
8/8/2016 16:48:13	112				
8/8/2016 16:48:14	113				
8/8/2016 16:48:15	115				
8/8/2016 16:48:17	116				
8/8/2016 16:48:19	117				
8/8/2016 16:48:22	117				
8/8/2016 16:48:25	117				
8/8/2016 16:48:27	116				
8/8/2016 16:48:28	115				
8/8/2016 16:48:29	114				
8/8/2016 16:48:30	113				
8/8/2016 16:48:31	112				
8/8/2016 16:48:32	111				
8/8/2016 16:48:33	110				
8/8/2016 16:48:35	108				
8/8/2016 16:48:36	107				
8/8/2016 16:48:37	105				
8/8/2016 16:48:38	104				
8/8/2016 16:48:40	103				
8/8/2016 16:48:41	102				
8/8/2016 16:48:44	103				
8/8/2016 16:48:46	104				
8/8/2016 16:48:47	105				
8/8/2016 16:48:49	104				
8/8/2016 16:48:50	103				
8/8/2016 16:48:51	102				
8/8/2016 16:48:53	101				
8/8/2016 16:48:54	102				
8/8/2016 16:48:56	103				
8/8/2016 16:48:59	103				
8/8/2016 16:49:00	102				
8/8/2016 16:49:01	101				
8/8/2016 16:49:02	100				
8/8/2016 16:49:03	99				
8/8/2016 16:49:05	98				
8/8/2016 16:49:08	98				
8/8/2016 16:49:09	99				
8/8/2016 16:49:10	100				
8/8/2016 16:49:12	101				
8/8/2016 16:49:14	102				
8/8/2016 16:49:15	101				
8/8/2016 16:49:18	100				
8/8/2016 16:49:21	101				
8/8/2016 16:49:23	102				
8/8/2016 16:49:25	103				
8/8/2016 16:49:26	104				
8/8/2016 16:49:29	105				
8/8/2016 16:49:30	104				
8/8/2016 16:49:33	106				
8/8/2016 16:49:34	107				
8/8/2016 16:49:36	108				
8/8/2016 16:49:37	108				
8/8/2016 16:49:38	107				
8/8/2016 16:49:39	106				
8/8/2016 16:49:41	105				
8/8/2016 16:49:43	104				
8/8/2016 16:49:44	105				
8/8/2016 16:49:45	106				
8/8/2016 16:49:46	107				
8/8/2016 16:49:47	108				
8/8/2016 16:49:48	109				
8/8/2016 16:49:49	108				
8/8/2016 16:49:50	107				
8/8/2016 16:49:51	106				
8/8/2016 16:49:52	105				
8/8/2016 16:49:54	106				
8/8/2016 16:49:55	107				
8/8/2016 16:49:58	105				
8/8/2016 16:49:59	104				
8/8/2016 16:50:00	103				
8/8/2016 16:50:01	104				
8/8/2016 16:50:02	105				
8/8/2016 16:50:04	106				
8/8/2016 16:50:05	107				
8/8/2016 16:50:06	108				
8/8/2016 16:50:09	108				
8/8/2016 16:50:11	106				
8/8/2016 16:50:12	104				
8/8/2016 16:50:13	104				
8/8/2016 16:50:14	105				
8/8/2016 16:50:17	105				
8/8/2016 16:50:19	104				
8/8/2016 16:50:20	103				
8/8/2016 16:50:21	102				
8/8/2016 16:50:22	101				
8/8/2016 16:50:24	100				
8/8/2016 16:50:26	99				
8/8/2016 16:50:29	98				
8/8/2016 16:50:32	98				
8/8/2016 16:50:33	97				
8/8/2016 16:50:35	98				
8/8/2016 16:50:36	99				
8/8/2016 16:50:39	100				
8/8/2016 16:50:42	100				
8/8/2016 16:50:43	101				
8/8/2016 16:50:44	102				
8/8/2016 16:50:47	102				
8/8/2016 16:50:48	101				
8/8/2016 16:50:49	100				
8/8/2016 16:50:50	101				
8/8/2016 16:50:52	102				
8/8/2016 16:50:53	103				
8/8/2016 16:50:54	104				
8/8/2016 16:50:57	105				
8/8/2016 16:51:00	106				
8/8/2016 16:51:01	107				
8/8/2016 16:51:02	108				
8/8/2016 16:51:03	109				
8/8/2016 16:51:04	110				
8/8/2016 16:51:05	109				
8/8/2016 16:51:06	107				
8/8/2016 16:51:07	106				
8/8/2016 16:51:08	104				
8/8/2016 16:51:09	103				
8/8/2016 16:51:10	102				
8/8/2016 16:51:12	103				
8/8/2016 16:51:14	104				
8/8/2016 16:51:15	105				
8/8/2016 16:51:16	106				
8/8/2016 16:51:19	106				
8/8/2016 16:51:20	107				
8/8/2016 16:51:22	108				
8/8/2016 16:51:25	108				
8/8/2016 16:51:28	108				
8/8/2016 16:51:31	107				
8/8/2016 16:51:32	105				
8/8/2016 16:51:33	104				
8/8/2016 16:51:34	103				
8/8/2016 16:51:36	96				
8/8/2016 16:51:37	96				
8/8/2016 16:51:40	96				
8/8/2016 16:51:43	97				
8/8/2016 16:51:44	97				
8/8/2016 16:51:46	98				
8/8/2016 16:51:52	98				
8/8/2016 16:51:57	100				
8/8/2016 16:52:02	99				
8/8/2016 16:52:07	100				
8/8/2016 16:52:12	100				
8/8/2016 16:52:17	99				
8/8/2016 16:52:22	96				
8/8/2016 16:52:27	90				
8/8/2016 16:52:37	88				
8/8/2016 16:52:47	87				
8/8/2016 16:53:02	86				
8/8/2016 16:53:17	86				
8/8/2016 16:53:27	89				
8/8/2016 16:53:32	90				
8/8/2016 16:53:37	92				
8/8/2016 16:53:42	91				
8/8/2016 16:53:57	94				
8/8/2016 16:54:02	96				
8/8/2016 16:54:07	97				
8/8/2016 16:54:12	96				
8/8/2016 16:54:17	98				
8/8/2016 16:54:22	99				
8/8/2016 16:54:27	97				
8/8/2016 16:54:32	96				
8/8/2016 16:54:37	97				
8/8/2016 16:54:42	101				
8/8/2016 16:54:47	104				
8/8/2016 16:54:52	105				
8/8/2016 16:54:57	103				
8/8/2016 16:55:02	104				
8/8/2016 16:55:12	100				
8/8/2016 16:55:17	99				
8/8/2016 16:55:22	99				
8/8/2016 16:55:32	99				
8/8/2016 16:55:47	99				
